frame_index,timestamp_ms,person_id,tool,schema,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0.0,0,openpose,coco17,522.5806451612904,739.5652173913044,0.8575506806373596,522.5806451612904,704.3478260869565,0.5542952418327332,522.5806451612904,704.3478260869565,0.674997091293335,,,0.01723896712064743,452.9032258064516,739.5652173913044,0.6328413486480713,522.5806451612904,810.0,0.7896825075149536,418.06451612903226,810.0,0.9059638977050781,522.5806451612904,915.6521739130435,0.7966386079788208,418.06451612903226,880.4347826086956,0.8349659442901611,522.5806451612904,1021.304347826087,0.7998279333114624,452.9032258064516,810.0,0.8249322175979614,522.5806451612904,1021.304347826087,0.7555125951766968,452.9032258064516,1021.304347826087,0.7987971901893616,557.4193548387096,1197.391304347826,0.9202900528907776,418.06451612903226,1197.391304347826,0.7061700820922852,627.0967741935484,1408.695652173913,0.6916154026985168,418.06451612903226,1373.4782608695652,0.8356407880783081
