frame_index,timestamp_ms,person_id,tool,schema,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0.0,0,mediapipe,coco17,317.54925537109375,302.3667907714844,0.9996678829193115,331.0422058105469,274.5743713378906,0.9995425939559937,283.15130615234375,271.056884765625,0.9994933605194092,323.27105712890625,279.12451171875,0.9995812773704529,226.2964630126953,278.6742858886719,0.9994515776634216,319.0652770996094,421.07525634765625,0.9961277842521667,173.52749633789062,396.0554504394531,0.9820257425308228,,,0.09941598027944565,206.11074829101562,382.2942199707031,0.828006386756897,424.03912353515625,635.4723510742188,0.23475328087806702,296.62249755859375,243.20803833007812,0.7373239398002625,,,0.041287634521722794,,,0.039024289697408676,,,0.02388441562652588,,,0.027229761704802513,,,0.0017284383065998554,,,0.0029536716174334288
